number,title,file
2987,"Turntable ladder, retract",poster/2987-turntable-ladder-retract.png
2988,"Turntable ladder, elevate",poster/2988-turntable-ladder-elevate.png
2989,"Turntable ladder, depress",poster/2989-turntable-ladder-depress.png
2990,Align ladder,poster/2990-align-ladder.png
2991,Hydraulic platform (base symbol),poster/2991-hydraulic-platform-base-symbol.png
2992,"Hydraulic platform, rotate closckwise",poster/2992-hydraulic-platform-rotate-closckwise.png
2993,"Hydraulic platform, rotate anti-clockwise",poster/2993-hydraulic-platform-rotate-anti-clockwise.png
2994,"Hydraulic platform, extend boom",poster/2994-hydraulic-platform-extend-boom.png
2995,"Hydraulic platform, retract boom",poster/2995-hydraulic-platform-retract-boom.png
2996,"Hydraulic platform, elevate boom",poster/2996-hydraulic-platform-elevate-boom.png
2997,"Hydraulic platform, depress boom",poster/2997-hydraulic-platform-depress-boom.png
2998,"Circuit other than electrical, open",poster/2998-circuit-other-than-electrical-open.png
2999,"Circuit other than electrical, closed",poster/2999-circuit-other-than-electrical-closed.png
3000,"Winch angle, maximum",poster/3000-winch-angle-maximum.png
3001,Closing deflector,poster/3001-closing-deflector.png
3002,Opening deflector,poster/3002-opening-deflector.png
3003,Hose reel,poster/3003-hose-reel.png
3004,"Hose reel, wind out",poster/3004-hose-reel-wind-out.png
3005,"Hose reel, wind in",poster/3005-hose-reel-wind-in.png
3006,Flushing,poster/3006-flushing.png
3007,Branch pipe,poster/3007-branch-pipe.png
3008,"Professional industrial laundering, tumble drying",poster/3008-professional-industrial-laundering-tumble-drying.png
3009,"Professional industrial laundering, tunnel finishing",poster/3009-professional-industrial-laundering-tunnel-finishing.png
3010,"RFID tag, general",poster/3010-rfid-tag-general.png
3011,"RFID tag, specific air interface and data structure",poster/3011-rfid-tag-specific-air-interface-and-data-structure.png
3012,RFID interrogator,poster/3012-rfid-interrogator.png
3013,"Loading device, up",poster/3013-loading-device-up.png
3014,Loading device down,poster/3014-loading-device-down.png
3015,"Loading device, to right",poster/3015-loading-device-to-right.png
3016,"Loading device, to left",poster/3016-loading-device-to-left.png
3017,"Conveyor boom, up, front",poster/3017-conveyor-boom-up-front.png
3018,"Conveyor boom, down, front",poster/3018-conveyor-boom-down-front.png
3019,"Conveyor boom, up, rear",poster/3019-conveyor-boom-up-rear.png
3020,"Conveyor boom, down, rear",poster/3020-conveyor-boom-down-rear.png
3021,"Conveyor belt, forward",poster/3021-conveyor-belt-forward.png
3022,Conveyor belt reverse,poster/3022-conveyor-belt-reverse.png
3023,"Bridgehead, to left",poster/3023-bridgehead-to-left.png
3024,"Bridgehead, to right",poster/3024-bridgehead-to-right.png
3025,Axle load,poster/3025-axle-load.png
3026,Engine stop required,poster/3026-engine-stop-required.png
3027,Parking assistance system,poster/3027-parking-assistance-system.png
3028,Rest break recommended,poster/3028-rest-break-recommended.png
3029,Forward motion inhibited,poster/3029-forward-motion-inhibited.png
3030,Propulsion system failure,poster/3030-propulsion-system-failure.png
3031,"Fuel tank shut-off valve position, &quot;on&quot;",poster/3031-fuel-tank-shut-off-valve-position-quot-on-quot.png
3032,"Fuel tank shut-off valve position, &quot;reserve&quot;",poster/3032-fuel-tank-shut-off-valve-position-quot-reserve-quot.png
3034,Helmet lock; helmet holder,poster/3034-helmet-lock-helmet-holder.png
3035,"Windscreen, adjustment type",poster/3035-windscreen-adjustment-type.png
3036,Handgrip heater,poster/3036-handgrip-heater.png
3037,Machine immobilizer,poster/3037-machine-immobilizer.png
3038,"Pacemaker, single chamber, right ventricular",poster/3038-pacemaker-single-chamber-right-ventricular.png
3039,"Pacemaker, single chamber, right atrial",poster/3039-pacemaker-single-chamber-right-atrial.png
3040,"Pacemaker, dual chamber, right atrial, right ventricular",poster/3040-pacemaker-dual-chamber-right-atrial-right-ventricular.png
3041,"Implantable cardioverter defibrillator, single chamber, right ventricular",poster/3041-implantable-cardioverter-defibrillator-single-chamber-right-.png
3042,"Implantable cardioverter defibrillator, dual chamber, right atrial, right ventricular",poster/3042-implantable-cardioverter-defibrillator-dual-chamber-right-at.png
3043,"Cardiac resynchronization therapy pacemaker, right atrial, right ventricular, left ventricular",poster/3043-cardiac-resynchronization-therapy-pacemaker-right-atrial-rig.png
3044,"Cardiac resynchronization therapy defibrillator, right atrial, right ventricular, left ventricular",poster/3044-cardiac-resynchronization-therapy-defibrillator-right-atrial.png
3045,Implantable device,poster/3045-implantable-device.png
3046,"Implantable device, coated",poster/3046-implantable-device-coated.png
3047,Maximum tracking rate and minimum rate,poster/3047-maximum-tracking-rate-and-minimum-rate.png
3048,Minimum tracking rate,poster/3048-minimum-tracking-rate.png
3049,"Amplitude and pulse width, general",poster/3049-amplitude-and-pulse-width-general.png
3050,"Amplitude and pulse width, right atrial",poster/3050-amplitude-and-pulse-width-right-atrial.png
3051,"Amplitude and pulse width, left ventricular",poster/3051-amplitude-and-pulse-width-left-ventricular.png
3052,"Amplitude and pulse width, right ventricular",poster/3052-amplitude-and-pulse-width-right-ventricular.png
3053,Sensitivity,poster/3053-sensitivity.png
3054,"Sensitivity, right atrial",poster/3054-sensitivity-right-atrial.png
3055,"Sensitivity, right ventricular",poster/3055-sensitivity-right-ventricular.png
3056,"Refractory period, right atrial",poster/3056-refractory-period-right-atrial.png
3057,"Refractory period, right ventricular",poster/3057-refractory-period-right-ventricular.png
3058,"Refractory period, post ventricular",poster/3058-refractory-period-post-ventricular.png
3059,Refractory period,poster/3059-refractory-period.png
3060,"Atrial to ventricular interval, paced and sensed",poster/3060-atrial-to-ventricular-interval-paced-and-sensed.png
3061,Sensed atrial to ventricular interval,poster/3061-sensed-atrial-to-ventricular-interval.png
3062,Header face,poster/3062-header-face.png
3063,Single pole high voltage connector cavity for defibrillator,poster/3063-single-pole-high-voltage-connector-cavity-for-defibrillator.png
3064,Four pole high voltage connector cavity for defibrillator,poster/3064-four-pole-high-voltage-connector-cavity-for-defibrillator.png
3065,Single pole low voltage connector cavity for pacemaker and defibrillator,poster/3065-single-pole-low-voltage-connector-cavity-for-pacemaker-and-d.png
3066,Four pole low voltage connector cavity for pacemaker and defibrillator,poster/3066-four-pole-low-voltage-connector-cavity-for-pacemaker-and-def.png
3068,Legacy connector cavity,poster/3068-legacy-connector-cavity.png
3069,Defibrillation,poster/3069-defibrillation.png
3070,Atrial or ventricular cardioversion,poster/3070-atrial-or-ventricular-cardioversion.png
3071,Ventricular cardioversion,poster/3071-ventricular-cardioversion.png
3072,"Anti-tachycardia pacing, right atrial and right ventricular",poster/3072-anti-tachycardia-pacing-right-atrial-and-right-ventricular.png
3073,"Anti-tachycardia pacing, right atrial",poster/3073-anti-tachycardia-pacing-right-atrial.png
3074,"Anti-tachycardia pacing, right ventricular",poster/3074-anti-tachycardia-pacing-right-ventricular.png
3075,"Anti-tachycardia pacing (right atrial, right ventricular, left ventricular)",poster/3075-anti-tachycardia-pacing-right-atrial-right-ventricular-left-.png
3076,"Anti-tachycardia pacing, left ventricular",poster/3076-anti-tachycardia-pacing-left-ventricular.png
3077,Torque wrench for implantable pulse generator,poster/3077-torque-wrench-for-implantable-pulse-generator.png
3078,Vein lifter,poster/3078-vein-lifter.png
3079,Open here,poster/3079-open-here.png
3080,Flat drying,poster/3080-flat-drying.png
3081,"Ironing, general",poster/3081-ironing-general.png
3082,Manufacturer,poster/3082-manufacturer.png
3083,In vitro diagnostic (IVD) device for performance evaluation,poster/3083-in-vitro-diagnostic-ivd-device-for-performance-evaluation.png
3084,Sterile fluid path,poster/3084-sterile-fluid-path.png
3085,"Washing, general",poster/3085-washing-general.png
3086,"Washing, normal process, maximum 30 Celsius",poster/3086-washing-normal-process-maximum-30-celsius.png
3087,"Washing, mild process, maximum 30 Celsius",poster/3087-washing-mild-process-maximum-30-celsius.png
3088,"Washing, very mild process, maximum 30 Celsius",poster/3088-washing-very-mild-process-maximum-30-celsius.png
3089,"Washing, normal process, maximum 40 Celsius",poster/3089-washing-normal-process-maximum-40-celsius.png
3090,"Washing, mild process, maximum 40 Celsius",poster/3090-washing-mild-process-maximum-40-celsius.png
3091,"Washing, very mild process, maximum 40 Celsius",poster/3091-washing-very-mild-process-maximum-40-celsius.png
3092,"Washing, normal process, maximum 50 Celsius",poster/3092-washing-normal-process-maximum-50-celsius.png
3093,"Washing, mild process, maximum 50 Celsius",poster/3093-washing-mild-process-maximum-50-celsius.png
3094,"Washing, normal process, maximum 60 Celsius",poster/3094-washing-normal-process-maximum-60-celsius.png
3095,"Washing, mild process, maximum 60 Celsius",poster/3095-washing-mild-process-maximum-60-celsius.png
3096,"Washing, normal process, maximum 70 Celsius",poster/3096-washing-normal-process-maximum-70-celsius.png
3097,"Washing, normal process, maximum 95 Celsius",poster/3097-washing-normal-process-maximum-95-celsius.png
3098,Bleaching by any agents,poster/3098-bleaching-by-any-agents.png
3099,Bleaching with non- chlorine agents,poster/3099-bleaching-with-non-chlorine-agents.png
3100,,poster/3100-untitled.png
3101,Flat drip drying,poster/3101-flat-drip-drying.png
3102,Flat drip drying in shade,poster/3102-flat-drip-drying-in-shade.png
3103,,poster/3103-untitled.png
3104,,poster/3104-untitled.png
3105,,poster/3105-untitled.png
3106,,poster/3106-untitled.png
3107,"Tumble drying, maximum 60 Celsius",poster/3107-tumble-drying-maximum-60-celsius.png
3108,"Tumble drying, maximum 80 Celsius",poster/3108-tumble-drying-maximum-80-celsius.png
3109,Do not tumble dry,poster/3109-do-not-tumble-dry.png
3110,"Ironing, maximum 110 Celsius",poster/3110-ironing-maximum-110-celsius.png
3111,"Ironing, maximum 150 Celsius",poster/3111-ironing-maximum-150-celsius.png
3112,"Ironing, maximum 200 Celsius",poster/3112-ironing-maximum-200-celsius.png
3113,Do not iron,poster/3113-do-not-iron.png
3114,Do not dry clean,poster/3114-do-not-dry-clean.png
3115,Normal dry cleaning using hydrocarbones,poster/3115-normal-dry-cleaning-using-hydrocarbones.png
3116,Mild dry cleaning using hydrocarbones,poster/3116-mild-dry-cleaning-using-hydrocarbones.png
3117,Normal dry cleaning using solvents,poster/3117-normal-dry-cleaning-using-solvents.png
3118,Mild dry cleaning using solvents,poster/3118-mild-dry-cleaning-using-solvents.png
3119,Normal professional wet cleaning,poster/3119-normal-professional-wet-cleaning.png
3120,Mild professional wet cleaning,poster/3120-mild-professional-wet-cleaning.png
3121,Very mild professional wet cleaning,poster/3121-very-mild-professional-wet-cleaning.png
3122,Do not professional wet clean,poster/3122-do-not-professional-wet-clean.png
3123,Do not wash,poster/3123-do-not-wash.png
3124,Do not bleach,poster/3124-do-not-bleach.png
3125,Wash by hand,poster/3125-wash-by-hand.png
3126,Protection against agricultural pesticides,poster/3126-protection-against-agricultural-pesticides.png
3127,Automatic idle start/stop,poster/3127-automatic-idle-start-stop.png
3128,Lane keeping assistance system,poster/3128-lane-keeping-assistance-system.png
3129,Propulsion battery temperature,poster/3129-propulsion-battery-temperature.png
3130,Total area worked,poster/3130-total-area-worked.png
3131,"Tractor, ground speed, automatic control",poster/3131-tractor-ground-speed-automatic-control.png
3132,"Tractor, target ground speed",poster/3132-tractor-target-ground-speed.png
3133,"Tractor, wheel slip, automatic operation",poster/3133-tractor-wheel-slip-automatic-operation.png
3134,"Tractor, suspension system",poster/3134-tractor-suspension-system.png
3135,"Tractor, suspension system, front",poster/3135-tractor-suspension-system-front.png
3136,"Tractor, suspension system, rear",poster/3136-tractor-suspension-system-rear.png
3137,"Tractor, ride control system",poster/3137-tractor-ride-control-system.png
3138,"Header, float pressure",poster/3138-header-float-pressure.png
3139,"Header, tilt forward; crop divider, tilt forward",poster/3139-header-tilt-forward-crop-divider-tilt-forward.png
3140,"Header, tilt rearward; crop divider, tilt rearward",poster/3140-header-tilt-rearward-crop-divider-tilt-rearward.png
3141,Header width,poster/3141-header-width.png
3142,"Reel, direction of rotation, forward",poster/3142-reel-direction-of-rotation-forward.png
3143,"Reel, direction of rotation, reverse",poster/3143-reel-direction-of-rotation-reverse.png
3144,Crop yield,poster/3144-crop-yield.png
3145,"Header wings, fold up",poster/3145-header-wings-fold-up.png
3146,Header backshaft,poster/3146-header-backshaft.png
3147,Spreader,poster/3147-spreader.png
3148,"Cotton harvester, powered rear wheels",poster/3148-cotton-harvester-powered-rear-wheels.png
3149,"Cotton harvester, ready to harvest",poster/3149-cotton-harvester-ready-to-harvest.png
3150,"Cotton picking unit, reverse",poster/3150-cotton-picking-unit-reverse.png
3151,"Cotton basket, full",poster/3151-cotton-basket-full.png
3152,Cotton basket vane,poster/3152-cotton-basket-vane.png
3153,"Cotton basket vane, rotate left",poster/3153-cotton-basket-vane-rotate-left.png
3154,"Cotton basket vane, rotate right",poster/3154-cotton-basket-vane-rotate-right.png
3155,Blower vacuum,poster/3155-blower-vacuum.png
3156,"Sugar cane harvester, topper, up and down",poster/3156-sugar-cane-harvester-topper-up-and-down.png
3157,"Sugar cane harvester, topper, discharge direction, left",poster/3157-sugar-cane-harvester-topper-discharge-direction-left.png
